Date,"Order #",Status,Customer,Product(s),"Items Sold",Coupon(s),"N. Revenue"
"2021-03-01 17:52:03",16075,custom-status,returning,"1× مروكي سوبر وأقل - 100-جرام",1,,504.35
"2021-03-01 17:46:24",16073,custom-status,returning,"1× كمبودي كوه كنج - ¼-تولة",1,,165.22
"2021-03-01 17:45:27",16072,custom-status,returning,"1× هندي سلا دبل سوبر - 50-جرام",1,,660.87
"2021-03-01 17:23:34",16071,custom-status,new,"1× مروكي ميني سوبر مرتفع - 100-جرام",1,,1295.65
"2021-03-01 17:23:07",16070,custom-status,new,"1× مروكي ميني سوبر - 50-جرام, 1× مروكي ميني سوبر مرتفع - 50-جرام",2,,1073.92
"2021-03-01 17:09:28",16068,custom-status,new,"1× براشين - ¼-تولة, 1× ترات بالحطب - ¼-تولة",2,,252.17
"2021-03-01 17:01:18",16067,custom-status,returning,"2× ترات بالحطب - ¼-تولة, 2× هندي آسامي - ¼-تولة, 2× كمبودي كوه كنج - ¼-تولة",6,,852.17
"2021-03-01 16:57:05",16066,custom-status,new,"1× ترات بالحطب - ¼-تولة",1,,130.43
"2021-03-01 16:55:20",16065,custom-status,returning,"1× مروكي ميني دبل - 100-جرام, 1× مروكي ميني سوبر مرتفع - 100-جرام, 1× مالينو قديم سوبر مرتفع - 100-جرام, 3× كمبودي كوه كنج - ¼-تولة, 1× ترات بالحطب - ¼-تولة, 1× جنوب تايلند - ¼-تولة, 2× هندي آسامي - ¼-تولة",10,,5556.51
"2021-03-01 16:19:36",16063,custom-status,new,"1× مروكي سوبر وأقل - 50-جرام",1,,252.17
"2021-03-01 15:30:10",16062,custom-status,new,"1× مروكي ميني دبل - 50-جرام, 1× مروكي ميني سوبر - 50-جرام, 1× مروكي أقل من سوبر - 50-جرام, 1× مروكي سوبر وأقل - 50-جرام",4,,1904.34
"2021-03-01 15:07:33",16055,custom-status,returning,"3× مروكي ميني سوبر مرتفع - 50-جرام",3,,1943.48
"2021-03-01 14:04:41",16053,pickup,returning,"1× مروكي سوبر وأقل - 50-جرام",1,,252.17
"2021-03-01 12:19:01",16052,custom-status,returning,"1× ترات بالحطب - ¼-تولة",1,,130.43
"2021-03-01 12:13:26",16049,received,new,"1× مروكي ميني سوبر - 50-جرام",1,,426.09
"2021-03-01 11:08:02",16047,custom-status,new,"1× هندي سوبر مرتفع - 50-جرام, 1× مالينو قديم سوبر مرتفع - 50-جرام",2,,1147.82
"2021-03-01 11:00:20",16046,received,returning,"1× براشين - ¼-تولة",1,,121.74
"2021-03-01 10:12:49",16045,custom-status,new,"1× مروكي ميني دبل - 50-جرام, 1× هندي دبل سوبر - 50-جرام",2,,1756.52
"2021-03-01 10:03:53",16043,pickup,new,"1× مروكي سوبر وأقل - 50-جرام",1,,252.17
"2021-03-01 09:19:23",16038,custom-status,new,"1× هندي سلا دبل سوبر - 50-جرام",1,,660.87
"2021-03-01 09:10:37",16037,custom-status,new,"1× هندي تربل سوبر - 100-جرام",1,,2052.17
"2021-03-01 09:07:48",16035,custom-status,new,"1× لاوسي فاخر - ¼-تولة, 1× هندي سلا دبل سوبر - 50-جرام",2,,878.26
"2021-03-01 07:45:34",16011,pickup,returning,"1× هندي سوبر - 50-جرام",1,,313.04
"2021-03-01 06:53:20",16008,received,new,"1× هندي تربل سوبر - 50-جرام",1,,1026.09
"2021-03-01 06:44:35",16007,custom-status,new,"2× ترات بالحطب - ¼-تولة",2,,260.87
"2021-03-01 06:37:34",16006,custom-status,new,"1× براشين - ¼-تولة, 1× مروكي سوبر وأقل - 50-جرام",2,,373.91
"2021-03-01 02:28:22",16002,custom-status,new,"2× ترات بالحطب - ¼-تولة",2,,260.87
"2021-03-01 02:22:46",16001,custom-status,new,"1× هندي دبل سوبر - 50-جرام",1,,765.22
"2021-03-01 01:21:18",15997,custom-status,new,"1× هندي آسامي - ¼-تولة",1,,130.43
"2021-02-28 23:55:07",15991,pickup,returning,"1× جنوب تايلند - ¼-تولة, 1× براشين الخاص - ¼-تولة",2,,347.82
"2021-02-28 23:44:57",15988,pickup,returning,"1× مروكي ميني سوبر مرتفع - 50-جرام, 1× مروكي ميني سوبر - 100-جرام",2,,1500
"2021-02-28 23:38:55",15987,custom-status,new,"1× مروكي ميني سوبر مرتفع - 100-جرام, 1× هندي سلا دبل سوبر - 100-جرام",2,,2617.39
"2021-02-28 23:33:46",15985,custom-status,returning,"1× مروكي ميني سوبر مرتفع - 50-جرام, 1× ترات بالحطب - ¼-تولة, 1× كمبودي كوه كنج - ¼-تولة",3,,943.48
"2021-02-28 23:33:07",15984,custom-status,new,"1× هندي سوبر مرتفع - 50-جرام, 1× مروكي سوبر نظيف - 50-جرام",2,,913.04
"2021-02-28 23:25:20",15981,custom-status,new,"1× مالينو قديم سوبر مرتفع - 50-جرام, 1× هندي دبل سوبر - 50-جرام, 1× هندي سلا دبل سوبر - 100-جرام, 1× هندي سوبر مرتفع - 50-جرام, 1× كمبودي كوه كنج - ¼-تولة, 1× براشين الخاص - ¼-تولة, 1× فيتنامي - ¼-تولة, 1× جنوب تايلند - ¼-تولة, 1× لاوسي فاخر - ¼-تولة",9,,4156.51
"2021-02-28 23:24:39",15979,custom-status,new,"1× مروكي ميني سوبر - 50-جرام, 1× مروكي ميني سوبر مرتفع - 50-جرام",2,,1073.92
"2021-02-28 23:19:22",15976,custom-status,new,"1× مروكي ميني سوبر مرتفع - 50-جرام, 1× كمبودي كوه كنج - ¼-تولة",2,,813.05
"2021-02-28 23:17:40",15974,custom-status,new,"1× كمبودي كوه كنج - ¼-تولة, 1× ترات بالحطب - ¼-تولة, 1× براشين - ¼-تولة, 1× كوياي - ¼-تولة, 1× جنوب تايلند - ¼-تولة, 1× مروكي سوبر وأقل - 50-جرام, 1× لاوسي فاخر - ¼-تولة",7,,1182.6
"2021-02-28 23:06:36",15970,custom-status,new,"1× مروكي ميني دبل - 50-جرام",1,,991.3
"2021-02-28 22:44:06",15968,received,new,"1× هندي سوبر مرتفع - 50-جرام",1,,530.43
"2021-02-28 22:30:02",15964,custom-status,new,"1× مروكي ميني سوبر مرتفع - 50-جرام",1,,647.83
"2021-02-28 22:27:52",15963,custom-status,new,"1× هندي تربل سوبر - 50-جرام",1,,1026.09
"2021-02-28 22:11:15",15956,custom-status,returning,"1× مروكي ميني سوبر مرتفع - 50-جرام, 1× مروكي ميني سوبر - 50-جرام",2,,1073.92
"2021-02-28 22:10:26",15955,pickup,new,"1× ترات بالحطب - ¼-تولة",1,,130.43
"2021-02-28 21:48:56",15952,custom-status,new,"1× هندي ميني سوبر مرتفع - 50-جرام, 1× مروكي ميني سوبر مرتفع - 50-جرام",2,,1239.13
"2021-02-28 21:46:03",15950,custom-status,returning,"1× هندي سلا دبل سوبر - 100-جرام",1,,1321.74
"2021-02-28 21:31:40",15949,custom-status,returning,"1× هندي آسامي - ¼-تولة, 1× براشين - ¼-تولة",2,,252.17
"2021-02-28 21:27:40",15948,custom-status,new,"1× مروكي ميني سوبر - 50-جرام, 1× هندي سلا دبل سوبر - 50-جرام",2,,1086.96
"2021-02-28 21:11:46",15946,custom-status,new,"1× مروكي ميني سوبر - 50-جرام, 1× هندي سلا دبل سوبر - 50-جرام, 1× مروكي ميني دبل - 50-جرام",3,,2078.26
"2021-02-28 21:00:12",15944,custom-status,returning,"1× ترات بالحطب - ¼-تولة, 1× كمبودي كوه كنج - ¼-تولة",2,,295.65
"2021-02-28 20:50:37",15942,custom-status,new,"1× مروكي ميني سوبر مرتفع - 50-جرام, 1× هندي سلا دبل سوبر - 50-جرام, 1× هندي سوبر مرتفع - 50-جرام",3,,1839.13
"2021-02-28 20:39:44",15939,custom-status,new,"1× مروكي أقل من سوبر - 50-جرام",1,,234.78
"2021-02-28 20:30:03",15936,custom-status,new,"1× مروكي ميني دبل - 50-جرام",1,,991.3
"2021-02-28 20:29:29",15935,custom-status,new,"2× هندي سوبر مرتفع - 100-جرام, 1× هندي ميني سوبر مرتفع - 100-جرام, 1× ترات بالحطب - ¼-تولة",4,,3434.78
"2021-02-28 20:26:04",15933,custom-status,new,"1× هندي آسامي - ¼-تولة",1,,130.43
"2021-02-28 20:24:52",15932,pickup,new,"1× مروكي ميني سوبر مرتفع - 50-جرام, 1× مروكي ميني سوبر - 50-جرام",2,,1073.92
"2021-02-28 20:13:31",15930,custom-status,returning,"1× هندي سلا دبل سوبر - 50-جرام",1,,660.87
"2021-02-28 20:10:28",15929,custom-status,new,"1× مروكي ميني سوبر - 50-جرام",1,,426.09
"2021-02-28 20:06:26",15928,custom-status,new,"1× مروكي ميني سوبر مرتفع - 50-جرام",1,,647.83
"2021-02-28 19:50:42",15927,custom-status,new,"1× مالينو قديم سوبر مرتفع - 100-جرام, 1× مروكي ميني سوبر - 100-جرام, 1× مروكي سوبر مرتفع - 100-جرام, 1× مروكي ميني سوبر مرتفع - 100-جرام, 1× هندي سلا دبل سوبر - 100-جرام, 1× ترات بالحطب - ¼-تولة, 1× كمبودي كوه كنج - ¼-تولة, 1× جنوب تايلند - ¼-تولة, 1× فيتنامي - ¼-تولة, 1× لاوسي فاخر - ¼-تولة",10,,6817.37
"2021-02-28 19:50:15",15926,custom-status,new,"1× مروكي ميني سوبر - 50-جرام",1,,426.09
"2021-02-28 19:45:11",15923,pickup,new,"1× براشين - ¼-تولة",1,,121.74
"2021-02-28 19:40:44",15921,pickup,new,"1× هندي ميني سوبر مرتفع - 50-جرام",1,,591.3
"2021-02-28 19:36:43",15919,custom-status,returning,"1× لاوسي فاخر - ¼-تولة, 1× مروكي سوبر وأقل - 50-جرام, 1× مروكي أقل من سوبر - 50-جرام",3,,704.34
"2021-02-28 19:24:50",15917,custom-status,new,"1× هندي ميني سوبر مرتفع - 50-جرام, 1× هندي آسامي - ¼-تولة",2,,721.73
"2021-02-28 19:19:19",15915,custom-status,new,"1× مروكي سوبر مرتفع - 50-جرام",1,,626.09
"2021-02-28 19:09:55",15914,custom-status,new,"4× مروكي ميني سوبر مرتفع - 50-جرام, 3× هندي سلا دبل سوبر - 50-جرام, 3× هندي دبل سوبر - 50-جرام",10,,6869.56
"2021-02-28 19:09:15",15912,custom-status,new,"1× مروكي سوبر وأقل - 50-جرام",1,,252.17
"2021-02-28 19:03:53",15910,custom-status,returning,"1× هندي ميني سوبر مرتفع - 50-جرام",1,,591.3
"2021-02-28 18:57:16",15909,custom-status,returning,"1× كمبودي كوه كنج - ¼-تولة",1,,165.22
"2021-02-28 18:48:56",15906,custom-status,new,"2× لاوسي فاخر - ¼-تولة, 1× براشين الخاص - ¼-تولة, 2× ترات بالحطب - ¼-تولة",5,,886.95
"2021-02-28 18:48:13",15905,custom-status,new,"1× مروكي ميني دبل - 50-جرام, 1× مروكي ميني سوبر - 50-جرام",2,,1417.39
"2021-02-28 18:19:13",15902,custom-status,new,"1× مروكي ميني سوبر - 100-جرام",1,,852.17
"2021-02-28 18:11:43",15901,custom-status,new,"1× مروكي ميني سوبر - 50-جرام",1,,426.09
"2021-02-28 18:10:08",15900,custom-status,new,"1× مروكي ميني سوبر - 50-جرام, 1× كمبودي كوه كنج - ¼-تولة",2,,591.31
"2021-02-28 18:09:08",15898,custom-status,new,"1× مروكي سوبر وأقل - 50-جرام, 1× مروكي أقل من سوبر - 50-جرام, 1× كمبودي كوه كنج - ¼-تولة, 1× براشين الخاص - ¼-تولة, 2× ترات - ¼-تولة",6,,1156.51
"2021-02-28 18:06:51",15897,custom-status,returning,"3× ترات بالحطب - ¼-تولة, 2× هندي آسامي - ¼-تولة",5,,652.17
"2021-02-28 18:01:04",15894,custom-status,new,"1× كمبودي كوه كنج - ¼-تولة, 1× هندي آسامي - ¼-تولة, 1× كوياي - ¼-تولة, 1× فيتنامي - ¼-تولة, 1× جنوب تايلند - ¼-تولة, 1× لاوسي فاخر - ¼-تولة",6,,999.99
"2021-02-28 17:59:34",15893,custom-status,new,"1× هندي ميني سوبر مرتفع - 50-جرام, 1× مروكي أقل من سوبر - 50-جرام",2,,826.08
"2021-02-28 17:57:21",15892,custom-status,new,"1× مروكي أقل من سوبر - 50-جرام, 1× مروكي ميني سوبر - 50-جرام",2,,660.87
"2021-02-28 17:54:34",15890,custom-status,new,"1× مروكي سوبر وأقل - 50-جرام, 1× مروكي ميني سوبر مرتفع - 50-جرام, 1× مروكي دبل وتربل - 50-جرام",3,,1960.87
"2021-02-28 17:41:13",15888,custom-status,new,"1× مروكي سوبر نظيف - 50-جرام, 1× مروكي سوبر وأقل - 50-جرام",2,,634.78
"2021-02-28 17:31:04",15886,received,new,"2× مروكي ميني سوبر - 50-جرام",2,,852.17
"2021-02-28 17:26:53",15885,custom-status,new,"1× فيتنامي - ¼-تولة, 1× هندي آسامي - ¼-تولة, 1× ترات بالحطب - ¼-تولة, 1× لاوسي فاخر - ¼-تولة",4,,669.55
"2021-02-28 17:11:45",15882,custom-status,new,"2× فيتنامي - ¼-تولة",2,,382.61
"2021-02-28 17:00:34",15881,received,new,"1× كمبودي كوه كنج - ¼-تولة, 1× ترات بالحطب - ¼-تولة, 1× هندي آسامي - ¼-تولة, 1× لاوسي فاخر - ¼-تولة",4,,643.47
"2021-02-28 16:53:47",15880,custom-status,new,"1× هندي تربل سوبر - 50-جرام",1,,1026.09
"2021-02-28 16:52:19",15879,custom-status,new,"1× مروكي ميني سوبر مرتفع - 50-جرام, 1× هندي ميني سوبر مرتفع - 50-جرام",2,,1239.13
"2021-02-28 16:50:40",15878,custom-status,new,"1× مروكي أقل من سوبر - 50-جرام, 2× هندي آسامي - ¼-تولة",3,,495.65
"2021-02-28 16:31:19",15874,custom-status,new,"1× هندي سلا دبل سوبر - 50-جرام",1,,660.87
"2021-02-28 16:08:55",15872,custom-status,returning,"3× براشين الخاص - ¼-تولة",3,,573.91
"2021-02-28 16:08:26",15871,custom-status,new,"1× مروكي أقل من سوبر - 50-جرام, 1× هندي سوبر مرتفع - 50-جرام, 1× مروكي سوبر نظيف - 50-جرام, 1× هندي ميني سوبر مرتفع - 50-جرام",4,,1739.12
"2021-02-28 15:59:55",15870,custom-status,returning,"1× مروكي دبل وتربل - 100-جرام, 1× مروكي دبل وتربل - 50-جرام",2,,3182.61
"2021-02-28 15:51:13",15869,custom-status,new,"2× هندي آسامي - ¼-تولة, 2× جنوب تايلند - ¼-تولة, 1× كمبودي كوه كنج - ¼-تولة, 2× كوياي - ¼-تولة, 2× براشين - ¼-تولة, 1× ترات بالحطب - ¼-تولة",10,,1391.3
"2021-02-28 15:38:56",15867,custom-status,returning,"1× هندي تربل سوبر - 50-جرام",1,,1026.09
"2021-02-28 15:35:40",15866,custom-status,new,"1× مروكي ميني سوبر مرتفع - 50-جرام, 1× مروكي ميني سوبر - 50-جرام",2,,1073.92
"2021-02-28 15:32:18",15865,custom-status,new,"1× هندي تربل سوبر - 50-جرام, 1× هندي ميني سوبر مرتفع - 50-جرام",2,,1617.39
"2021-02-28 15:05:33",15863,pickup,returning,"1× ترات بالحطب - ¼-تولة, 1× كمبودي كوه كنج - ¼-تولة",2,,295.65
"2021-02-28 14:58:55",15860,custom-status,returning,"1× ترات فاخر - ¼-تولة",1,,182.61
"2021-02-28 14:44:14",15859,custom-status,returning,"1× فيتنامي - ¼-تولة, 1× لاوسي فاخر - ¼-تولة, 1× براشين الخاص - ¼-تولة, 1× كوياي - ¼-تولة, 1× ترات فاخر - ¼-تولة",5,,921.73
"2021-02-28 14:37:04",15858,custom-status,new,"1× مروكي ميني سوبر مرتفع - 50-جرام, 1× هندي سلا دبل سوبر - 50-جرام",2,,1308.7
"2021-02-28 14:31:17",15856,custom-status,new,"2× ترات بالحطب - ¼-تولة, 1× جنوب تايلند - ¼-تولة, 2× هندي آسامي - ¼-تولة, 1× كمبودي كوه كنج - ¼-تولة",6,,843.48
"2021-02-28 14:28:25",15855,custom-status,new,"1× كوياي - ¼-تولة, 1× مروكي ميني سوبر - 50-جرام, 1× مروكي أقل من سوبر - 50-جرام, 1× هندي ميني سوبر مرتفع - 50-جرام",4,,1391.3
"2021-02-28 14:25:24",15853,received,new,"1× براشين الخاص - ¼-تولة",1,,191.3
"2021-02-28 14:25:13",15852,custom-status,new,"1× مروكي سوبر مرتفع - 50-جرام, 1× هندي ميني سوبر مرتفع - 50-جرام",2,,1217.39
"2021-02-28 14:21:00",15850,custom-status,returning,"1× مروكي ميني سوبر - 100-جرام, 1× مروكي ميني سوبر مرتفع - 50-جرام, 1× هندي ميني سوبر مرتفع - 50-جرام",3,,2091.3
"2021-02-28 14:14:20",15848,custom-status,new,"1× مروكي أقل من سوبر - 50-جرام",1,,234.78
"2021-02-28 14:07:30",15847,custom-status,new,"2× مروكي ميني سوبر - 100-جرام",2,,1704.35
"2021-02-28 14:00:59",15844,received,new,"1× مروكي ميني سوبر مرتفع - 50-جرام",1,,647.83
"2021-02-28 13:59:17",15843,pickup,new,"1× هندي آسامي - ¼-تولة",1,,130.43
"2021-02-28 13:53:44",15841,custom-status,new,"1× مروكي ميني سوبر - 50-جرام",1,,426.09
"2021-02-28 13:52:00",15839,pickup,new,"1× هندي سلا دبل سوبر - 50-جرام, 1× ترات بالحطب - ¼-تولة",2,,791.3
"2021-02-28 13:42:01",15837,custom-status,new,"1× مروكي ميني سوبر - 50-جرام, 1× مروكي ميني سوبر - 100-جرام",2,,1278.26
"2021-02-28 13:37:22",15836,custom-status,new,"1× مروكي ميني سوبر - 50-جرام, 1× مروكي سوبر نظيف - 50-جرام",2,,808.7
"2021-02-28 13:33:58",15834,custom-status,returning,"1× فيتنامي - ¼-تولة, 1× مروكي دبل وتربل - 100-جرام, 1× مروكي ميني دبل - 100-جرام",3,,4295.65
"2021-02-28 13:30:01",15833,custom-status,returning,"1× هندي سوبر مرتفع - 50-جرام",1,,530.43
"2021-02-28 13:20:30",15826,custom-status,returning,"2× كمبودي كوه كنج - ¼-تولة, 2× هندي آسامي - ¼-تولة, 1× لاوسي فاخر - ¼-تولة, 1× فيتنامي - ¼-تولة, 1× مروكي ميني دبل - 50-جرام",7,,1991.29
"2021-02-28 13:14:24",15821,custom-status,new,"1× هندي تربل سوبر - 50-جرام, 1× مروكي دبل وتربل - 50-جرام",2,,2086.96
"2021-02-28 13:09:17",15815,custom-status,new,"1× ترات بالحطب - ¼-تولة",1,,130.43
"2021-02-28 13:04:54",15810,custom-status,new,"1× مروكي ميني سوبر - 50-جرام, 1× براشين الخاص - ¼-تولة, 1× مروكي سوبر نظيف - 50-جرام",3,,1000
"2021-02-28 13:02:52",15808,custom-status,new,"1× مروكي ميني سوبر - 50-جرام",1,,426.09
"2021-02-28 13:00:34",15806,custom-status,returning,"1× هندي ميني سوبر مرتفع - 100-جرام",1,,1182.61
"2021-02-28 12:56:42",15800,custom-status,new,"1× هندي ميني سوبر مرتفع - 50-جرام, 1× براشين الخاص - ¼-تولة, 1× هندي آسامي - ¼-تولة",3,,913.03
"2021-02-28 12:54:20",15798,custom-status,returning,"1× هندي ميني سوبر مرتفع - 50-جرام, 1× مروكي ميني سوبر مرتفع - 50-جرام, 1× كمبودي كوه كنج - ¼-تولة, 1× ترات بالحطب - ¼-تولة",4,,1534.78
"2021-02-28 12:53:44",15797,custom-status,new,"1× مروكي ميني سوبر - 50-جرام",1,,426.09
"2021-02-28 12:49:12",15792,custom-status,new,"1× مروكي ميني سوبر - 50-جرام",1,,426.09
"2021-02-28 12:47:38",15791,received,new,"1× هندي سلا دبل سوبر - 50-جرام, 1× هندي دبل سوبر - 50-جرام",2,,1426.09
"2021-02-28 12:39:34",15789,received,new,"1× مروكي ميني سوبر - 50-جرام, 1× هندي ميني سوبر مرتفع - 50-جرام, 1× مروكي ميني دبل - 50-جرام",3,,2008.69
"2021-02-28 12:38:19",15788,custom-status,new,"2× مروكي ميني سوبر مرتفع - 50-جرام",2,,1295.65
"2021-02-28 12:30:51",15786,custom-status,returning,"1× هندي ميني سوبر مرتفع - 100-جرام",1,,1182.61
"2021-02-28 12:29:15",15785,custom-status,new,"1× مروكي سوبر نظيف - 50-جرام",1,,382.61
"2021-02-28 12:27:51",15783,pickup,new,"1× هندي دبل سوبر - 50-جرام",1,,765.22
"2021-02-28 12:27:46",15782,custom-status,new,"1× مروكي أقل من سوبر - 100-جرام",1,,469.57
"2021-02-28 12:25:03",15777,custom-status,returning,"1× مروكي ميني سوبر مرتفع - 50-جرام",1,,647.83
"2021-02-28 12:24:19",15776,received,new,"1× هندي ميني سوبر مرتفع - 50-جرام, 1× مروكي ميني سوبر - 50-جرام",2,,1017.39
"2021-02-28 12:23:33",15775,custom-status,new,"3× جنوب تايلند - ¼-تولة",3,,469.57
"2021-02-28 12:21:10",15774,custom-status,returning,"1× مروكي سوبر وأقل - 100-جرام, 1× مروكي ميني سوبر - 100-جرام, 1× مروكي سوبر مرتفع - 50-جرام",3,,1982.61
"2021-02-28 12:18:21",15771,received,returning,"1× مروكي ميني سوبر مرتفع - 50-جرام, 1× هندي سوبر مرتفع - 50-جرام",2,,1178.26
"2021-02-28 12:16:35",15769,custom-status,returning,"1× هندي سوبر مرتفع - 50-جرام, 1× مروكي ميني سوبر - 50-جرام",2,,956.52
"2021-02-28 12:08:57",15742,custom-status,returning,"1× مروكي ميني سوبر - 50-جرام",1,,426.09
"2021-02-28 12:07:17",15741,custom-status,new,"1× مروكي ميني سوبر مرتفع - 50-جرام",1,,647.83
"2021-02-28 12:00:28",15736,custom-status,returning,"1× هندي ميني سوبر مرتفع - 100-جرام",1,,1182.61
"2021-02-28 11:56:07",15730,custom-status,new,"1× مروكي ميني سوبر - 50-جرام",1,,426.09
"2021-02-28 11:55:48",15729,custom-status,new,"1× ترات بالحطب - ¼-تولة, 1× كوياي - ¼-تولة, 1× هندي آسامي - ¼-تولة",3,,399.99
"2021-02-28 11:48:57",15725,custom-status,returning,"1× مروكي ميني سوبر - 100-جرام, 1× مروكي سوبر نظيف - 100-جرام, 1× براشين - ¼-تولة, 1× كمبودي كوه كنج - ¼-تولة",4,,1904.35
"2021-02-28 11:44:18",15718,custom-status,new,"1× كمبودي كوه كنج - ¼-تولة, 1× لاوسي فاخر - ¼-تولة",2,,382.61
"2021-02-28 11:44:17",15716,custom-status,new,"2× مروكي ميني سوبر - 50-جرام",2,,852.17
"2021-02-28 11:42:41",15712,received,new,"1× مروكي سوبر وأقل - 50-جرام",1,,252.17
"2021-02-28 11:32:06",15680,custom-status,returning,"1× هندي ميني سوبر مرتفع - 50-جرام",1,,591.3
"2021-02-28 11:29:42",15671,custom-status,new,"1× هندي ميني سوبر مرتفع - 50-جرام, 1× مروكي ميني سوبر - 50-جرام",2,,1017.39
"2021-02-28 11:27:42",15669,custom-status,new,"1× ترات بالحطب - ¼-تولة",1,,130.43
"2021-02-28 11:23:52",15664,custom-status,new,"1× هندي ميني سوبر مرتفع - 50-جرام",1,,591.3
"2021-02-28 11:22:42",15662,custom-status,new,"1× هندي ميني سوبر مرتفع - 50-جرام",1,,591.3
"2021-02-28 11:22:29",15661,custom-status,new,"1× مروكي سوبر وأقل - 50-جرام, 1× ترات بالحطب - ¼-تولة",2,,382.6
"2021-02-28 11:17:40",15654,custom-status,returning,"1× هندي ميني سوبر مرتفع - 50-جرام",1,,591.3
"2021-02-28 11:16:19",15653,custom-status,new,"1× ذواقة قشر كلمنتان صغير - 50-جرام",1,,278.26
"2021-02-28 11:13:32",15647,custom-status,returning,"1× مروكي سوبر وأقل - 100-جرام, 2× ترات بالحطب - ¼-تولة",3,,765.22
"2021-02-28 11:09:03",15641,received,returning,"1× هندي قشور أقل من سوبر - 50-جرام",1,,60.87
"2021-02-28 11:04:09",15640,custom-status,returning,"1× مروكي سوبر وأقل - 50-جرام, 1× ترات بالحطب - ¼-تولة, 1× كمبودي كوه كنج - ¼-تولة, 1× جنوب تايلند - ¼-تولة, 1× هندي ميني سوبر مرتفع - 50-جرام, 1× مروكي ميني سوبر مرتفع - 50-جرام, 1× مروكي ميني سوبر - 50-جرام",7,,2369.56
"2021-02-28 11:03:22",15639,custom-status,returning,"5× مروكي دبل وتربل - 100-جرام, 5× هندي تربل سوبر - 100-جرام",10,,20869.57
"2021-02-28 11:01:18",15638,custom-status,new,"1× هندي ميني سوبر مرتفع - 50-جرام",1,,591.3
"2021-02-28 10:54:13",15637,custom-status,new,"1× مروكي أقل من سوبر - 50-جرام, 1× كمبودي كوه كنج - ¼-تولة, 1× مروكي ميني دبل - 50-جرام, 1× مروكي ميني سوبر مرتفع - 50-جرام",4,,2039.13
"2021-02-28 10:39:53",15635,custom-status,new,"1× مروكي دبل وتربل - 100-جرام, 1× مروكي ميني دبل - 100-جرام",2,,4104.35
"2021-02-28 10:30:45",15634,custom-status,returning,"1× مروكي ميني سوبر - 100-جرام, 1× ترات بالحطب - ¼-تولة, 1× كمبودي كوه كنج - ¼-تولة, 1× جنوب تايلند - ¼-تولة, 1× مروكي ميني سوبر مرتفع - 50-جرام, 1× مروكي أقل من سوبر - 50-جرام",6,,2186.95
"2021-02-28 10:18:05",15633,custom-status,new,"1× مروكي سوبر وأقل - 50-جرام",1,,252.17
"2021-02-28 10:02:02",15632,custom-status,new,"3× ترات بالحطب - ¼-تولة, 1× براشين الخاص - ¼-تولة",4,,582.6
"2021-02-28 10:02:00",15631,custom-status,new,"1× كمبودي كوه كنج - ¼-تولة, 1× مروكي أقل من سوبر - 50-جرام",2,,400
"2021-02-28 09:59:05",15630,custom-status,new,"1× ترات بالحطب - ¼-تولة, 1× كمبودي كوه كنج - ¼-تولة, 1× هندي آسامي - ¼-تولة, 1× جنوب تايلند - ¼-تولة",4,,582.6
"2021-02-28 09:54:55",15626,custom-status,new,"1× هندي ميني سوبر مرتفع - 50-جرام",1,,591.3
"2021-02-28 09:50:24",15624,custom-status,returning,"2× مروكي سوبر نظيف - 100-جرام, 1× كمبودي كوه كنج - ¼-تولة",3,,1695.65
"2021-02-28 09:49:43",15623,custom-status,new,"1× مروكي أقل من سوبر - 100-جرام",1,,469.57
"2021-02-28 09:36:14",15618,custom-status,new,"1× ترات بالحطب - ¼-تولة, 1× كمبودي كوه كنج - ¼-تولة",2,,295.65
"2021-02-28 09:35:09",15617,custom-status,new,"2× هندي تربل سوبر - 50-جرام",2,,2052.17
"2021-02-28 09:33:26",15616,custom-status,new,"8× جنوب تايلند - ¼-تولة, 1× هندي دبل سوبر - 50-جرام",9,,2017.39
"2021-02-28 09:30:31",15614,custom-status,new,"1× هندي سوبر مرتفع - 100-جرام, 1× مروكي سوبر وأقل - 100-جرام",2,,1565.22
"2021-02-28 09:29:18",15612,custom-status,new,"1× مروكي ميني سوبر - 50-جرام",1,,426.09
"2021-02-28 09:20:08",15609,custom-status,new,"1× هندي سوبر مرتفع - 50-جرام",1,,530.43
"2021-02-28 09:12:30",15603,custom-status,new,"1× مروكي أقل من سوبر - 50-جرام",1,,234.78
"2021-02-28 09:12:16",15602,custom-status,new,"1× كمبودي كوه كنج - ¼-تولة, 1× كوياي - ¼-تولة, 1× جنوب تايلند - ¼-تولة, 1× مالينو قديم سوبر مرتفع - 50-جرام, 1× هندي ميني سوبر مرتفع - 50-جرام, 1× مروكي ميني سوبر - 50-جرام, 1× مروكي دبل وتربل - 100-جرام",7,,4217.39
"2021-02-28 09:11:46",15601,custom-status,returning,"1× هندي سوبر مرتفع - 50-جرام, 1× مروكي ميني سوبر - 50-جرام",2,,956.52
"2021-02-28 08:53:42",15600,custom-status,new,"1× ترات بالحطب - ¼-تولة, 1× هندي آسامي - ¼-تولة, 1× فيتنامي - ¼-تولة",3,,452.16
"2021-02-28 08:43:06",15599,received,returning,"3× جنوب تايلند - ¼-تولة, 1× فيتنامي - ¼-تولة, 1× كمبودي كوه كنج - ¼-تولة, 1× هندي ميني سوبر مرتفع - 50-جرام",6,,1417.39
